total,low,high,page,repository,url
940,0,48000,1,casino-mdd/metamodel_V2,https://github.com/casino-mdd/metamodel_V2/blob/c565015f9e9a3fe07136c545d124af4d6fba9dcc/UnifiedMetamodel_/src/UnifiedMetamodel_/AbstractClass.java
940,0,48000,1,rolandoamarillo/miso4301_201520,https://github.com/rolandoamarillo/miso4301_201520/blob/7d7ffa5b2bb763fdfa069b6bdfceddabc4766175/src/subkdm/kdmRelations/impl/KdmRelationsPackageImpl.java
940,0,48000,1,lfmendivelso10/AppModernization,https://github.com/lfmendivelso10/AppModernization/blob/aec05796ba6ab2e39b3c227541c1c913785a7b12/source/i1/miso4301_201520/src/subkdm/kdmRelations/impl/KdmRelationsPackageImpl.java
940,0,48000,1,lfmendivelso10/AppModernization,https://github.com/lfmendivelso10/AppModernization/blob/aec05796ba6ab2e39b3c227541c1c913785a7b12/source/i2/miso4301_201520/src/subkdm/kdmRelations/impl/KdmRelationsPackageImpl.java
940,0,48000,1,STAMP-project/descartes-amplification-experiments,https://github.com/STAMP-project/descartes-amplification-experiments/blob/88e5bfa01aaa1a8d673fe8a3ea2e545234817fd4/subjects/jcodemodel/results/evosuite/1564524114/0106/evosuite-tests/com/helger/jcodemodel/JDefinedClass_ESTest.java
940,0,48000,1,Dbackx/OldJavaCode,https://github.com/Dbackx/OldJavaCode/blob/2b993bdac2bad97b0bb6c2eccdcb9512acac8a25/CIS2430_BackxDaniel_A4/src/cis2430_backxdaniel_a4/Book.java
940,0,48000,1,Dbackx/OldJavaCode,https://github.com/Dbackx/OldJavaCode/blob/2b993bdac2bad97b0bb6c2eccdcb9512acac8a25/CIS2430_BackxDaniel_A4/src/cis2430_backxdaniel_a4/Movie.java
940,0,48000,1,Dbackx/OldJavaCode,https://github.com/Dbackx/OldJavaCode/blob/2b993bdac2bad97b0bb6c2eccdcb9512acac8a25/CIS2430_BackxDaniel_A4/src/cis2430_backxdaniel_a4/Music.java
940,0,48000,1,anatlyzer/anatlyzer,https://github.com/anatlyzer/anatlyzer/blob/9fc36def4c97cee2935e826e72ce634c0b41024e/plugins/anatlyzer.atl.typing/src-gen/anatlyzer/atl/errors/atl_error/impl/FoundInSubtypeImpl.java
940,0,48000,1,casino-mdd/metamodel,https://github.com/casino-mdd/metamodel/blob/39883b14bf3a5f770af80559f50b4ec496854057/UnifiedMetamodel_/src/UnifiedMetamodel_/AbstractClass.java
940,0,48000,1,casino-mdd/metamodel,https://github.com/casino-mdd/metamodel/blob/39883b14bf3a5f770af80559f50b4ec496854057/UnifiedMetamodel_/src/UnifiedMetamodel_/InterfaceClass.java
940,0,48000,1,MDEGroup/EMFMigrate,https://github.com/MDEGroup/EMFMigrate/blob/46c4ba281ab10c31c5b54bbf897da47667007a8e/emftext-based/emig-dsl/ocl/it.univaq.coevolution.emfmigrate/src-gen/it/univaq/coevolution/emfmigrate/emig/impl/ClassImpl.java
940,0,48000,1,MDEGroup/EMFMigrate,https://github.com/MDEGroup/EMFMigrate/blob/46c4ba281ab10c31c5b54bbf897da47667007a8e/xtext-based/it.univaq.coevolution.emfmigrate/src-gen/it/univaq/coevolution/emfmigrate/emig/impl/ClassImpl.java
940,0,48000,1,DevBoost/Reuseware,https://github.com/DevBoost/Reuseware/blob/7284769ec843a9d3578668be5f0802b6a162d3ee/Air/org.reuseware.air.language.abstractsyntax.resource.as/src/org/reuseware/air/language/abstractsyntax/resource/as/analysis/ConcreteNodeDefinitionESuperClassReferenceResolver.java
940,0,48000,1,DevBoost/Reuseware,https://github.com/DevBoost/Reuseware/blob/7284769ec843a9d3578668be5f0802b6a162d3ee/Air/org.reuseware.air.language.abstractsyntax.resource.as/src/org/reuseware/air/language/abstractsyntax/resource/as/analysis/ExternalReferenceTypeReferenceResolver.java
940,0,48000,1,songhui/smatrt,https://github.com/songhui/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/ElementType.java
940,0,48000,1,songhui/smatrt,https://github.com/songhui/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/MessageType.java
940,0,48000,1,songhui/smatrt,https://github.com/songhui/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/TupleType.java
940,0,48000,1,virtualsatellite/VirtualSatellite4-Core,https://github.com/virtualsatellite/VirtualSatellite4-Core/blob/17fe2e14cfaa6b29bce82010c180e421f70d5a85/de.dlr.sc.virsat.model.extension.tests/src-dmf/de/dlr/sc/virsat/model/extension/tests/tests/impl/TestsPackageImpl.java
940,0,48000,1,andrejfreitas/moliz,https://github.com/andrejfreitas/moliz/blob/b82f7b901f0c90abc3813c342c905ed67a6bf847/org.modelexecution.xmof/src/org/modelexecution/xmof/Syntax/Classes/Kernel/BehavioredEClass.java
940,0,48000,1,hogoww/Master-S3,https://github.com/hogoww/Master-S3/blob/fa227c489bbe1ceadd0fdfeed82b81a04830eae9/metaprog/emf2/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/MemoClass.java
940,0,48000,1,BanafshehAzizi/SEET,https://github.com/BanafshehAzizi/SEET/blob/664104f8b675f3cb4de354472e2164d03d5cfb97/plugins/anatlyzer/anatlyzer.atl.typing/src-gen/anatlyzer/atl/errors/atl_error/impl/FoundInSubtypeImpl.java
940,0,48000,1,wuxxx/tool,https://github.com/wuxxx/tool/blob/db1d4bc60ddb87b1790340a1cec7dd6b8e450d4e/plugins/org.eclipse.jem/mofjava/org/eclipse/jem/java/JavaDataType.java
940,0,48000,1,Harkame/M2,https://github.com/Harkame/M2/blob/987a82579b6a616932ee5ec4a663768d1eba92e6/meta_programmation/model/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/EMemoClass.java
940,0,48000,1,casino-mdd/DSL,https://github.com/casino-mdd/DSL/blob/89106d1f90141f2ea3f05c697ad80c8e026eadc9/org.xtext.casino.dsl/src-gen/org/xtext/casino/dsl/dsl/Annotation.java
940,0,48000,1,eclipse/webtools.javaee,https://github.com/eclipse/webtools.javaee/blob/5462e7660c53030225f2152353c94967fd5ebfb8/plugins/org.eclipse.jem/mofjava/org/eclipse/jem/java/JavaDataType.java
940,0,48000,1,eclipse/emf.texo,https://github.com/eclipse/emf.texo/blob/b6d4d898cdf3bef5ce3972f85f9984a858f87d43/tests/org.eclipse.emf.texo.test.model/src-test-gen/org/eclipse/modisco/kdm/code/dao/ExtendsDao.java
940,0,48000,1,robstryker/webtools.javaee,https://github.com/robstryker/webtools.javaee/blob/865964f2ad5fdf209074cbe8b0db2dce91be19ce/plugins/org.eclipse.jem/mofjava/org/eclipse/jem/java/JavaDataType.java
940,0,48000,1,dgiormov/web.fragment.fix,https://github.com/dgiormov/web.fragment.fix/blob/ecefd08ecae5fd0d227bf2bc4c9d8fb49db7ee2b/plugins/org.eclipse.jem/mofjava/org/eclipse/jem/java/JavaDataType.java
940,0,48000,1,eclipse-orbit/xtext-web-dsls,https://github.com/eclipse-orbit/xtext-web-dsls/blob/cf39ab7978e84f1cfa7f643b08e0618026dc3493/org.eclipse.xtext.web.example.statemachine.ide/xtend-gen/org/eclipse/xtext/web/example/statemachine/ide/StatemachineImageDescriptionProvider.java
940,0,48000,1,tamasborbas/org.eclipse.viatra,https://github.com/tamasborbas/org.eclipse.viatra/blob/987ba334f4bb0e72ce534b7bbd66b6b8a01bdcb4/examples/headless-maven/incquery-demo/src/main/java/headless/EClassMatch.java
940,0,48000,1,tamasborbas/org.eclipse.viatra,https://github.com/tamasborbas/org.eclipse.viatra/blob/987ba334f4bb0e72ce534b7bbd66b6b8a01bdcb4/examples/headless-maven/incquery-demo/src/main/java/headless/EClassNamesKeywordMatch.java
940,0,48000,1,tamasborbas/org.eclipse.viatra,https://github.com/tamasborbas/org.eclipse.viatra/blob/987ba334f4bb0e72ce534b7bbd66b6b8a01bdcb4/examples/headless-maven/incquery-demo/src/main/java/headless/EClassNamesMatch.java
940,0,48000,1,nasa/OpenSPIFe,https://github.com/nasa/OpenSPIFe/blob/f16ff6dfa63c28098f042327541d0c2dc8b598a3/gov.nasa.ensemble.dictionary/src/gov/nasa/ensemble/dictionary/ObjectDef.java
940,0,48000,1,nasa/OpenSPIFe,https://github.com/nasa/OpenSPIFe/blob/f16ff6dfa63c28098f042327541d0c2dc8b598a3/gov.nasa.ensemble.dictionary/src/gov/nasa/ensemble/dictionary/impl/EActivityGroupDefImpl.java
940,0,48000,1,nasa/OpenSPIFe,https://github.com/nasa/OpenSPIFe/blob/f16ff6dfa63c28098f042327541d0c2dc8b598a3/gov.nasa.ensemble.dictionary/src/gov/nasa/ensemble/dictionary/impl/ObjectDefImpl.java
940,0,48000,1,nven/webtools.javaee,https://github.com/nven/webtools.javaee/blob/a81fe5b6c40f6c7613bf64325451ae025bf0125c/plugins/org.eclipse.jem/mofjava/org/eclipse/jem/java/JavaDataType.java
940,0,48000,1,shiver-me-timbers/smt-matchers-parent,https://github.com/shiver-me-timbers/smt-matchers-parent/blob/b8ff35f668617de3bb55a8182c09a0d0e3eb67da/smt-matchers-reflection/src/test/java/shiver/me/timbers/matchers/ReflectionsTest.java
940,0,48000,1,MDEGroup/EMFMigrate,https://github.com/MDEGroup/EMFMigrate/blob/46c4ba281ab10c31c5b54bbf897da47667007a8e/xtext-based/it.univaq.coevolution.differences.edelta/src-gen/it/univaq/coevolution/differences/edelta/eDeltaLang/impl/ClassImpl.java
940,0,48000,1,DylanYu/smatrt,https://github.com/DylanYu/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/ElementType.java
940,0,48000,1,DylanYu/smatrt,https://github.com/DylanYu/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/MessageType.java
940,0,48000,1,DylanYu/smatrt,https://github.com/DylanYu/smatrt/blob/c85baa4255d2e6792c1ed9b1e7e184860cdac9ad/cases/android/generated/ocladapt/src/org/eclipse/ocl/ecore/TupleType.java
940,0,48000,1,casino-mdd/metamodel,https://github.com/casino-mdd/metamodel/blob/39883b14bf3a5f770af80559f50b4ec496854057/UnifiedMetamodel_/src/UnifiedMetamodel_/impl/AbstractClassImpl.java
940,0,48000,1,casino-mdd/metamodel,https://github.com/casino-mdd/metamodel/blob/39883b14bf3a5f770af80559f50b4ec496854057/UnifiedMetamodel_/src/UnifiedMetamodel_/impl/InterfaceClassImpl.java
940,0,48000,1,eclipse/edt,https://github.com/eclipse/edt/blob/f99c34a72e3e3a6c0672cdb65086393112915087/core/org.eclipse.edt.mof/src/org/eclipse/edt/mof/impl/EMetadataTypeImpl.java
940,0,48000,1,kit-sdq-emf-refactor-fork/edu.kit.ipd.sdq.emf.refactor,https://github.com/kit-sdq-emf-refactor-fork/edu.kit.ipd.sdq.emf.refactor/blob/54b917a035820c0b8981f2d3d7d0af72010ea018/edu.kit.ipd.sdq.ecoregraph/src/edu/kit/ipd/sdq/ecoregraph/util/EClassLinkedSet.java
940,0,48000,1,mondo-project/hawk-modelio,https://github.com/mondo-project/hawk-modelio/blob/4da0f70dfeddb0451eec8b2f361586e07ad3dab9/core.kernel/src/org/modelio/vcore/emf/ESmClass.java
940,0,48000,1,mondo-project/hawk-modelio,https://github.com/mondo-project/hawk-modelio/blob/4da0f70dfeddb0451eec8b2f361586e07ad3dab9/xmi/src/org/modelio/xmi/model/ecore/EComponent.java
940,0,48000,1,casino-mdd/RepoJuly14,https://github.com/casino-mdd/RepoJuly14/blob/6423c7c70ed14edfbab5dec68143b0b93a81a83e/casinoMdd/src-gen/org/xtext/example/mydsl/myDsl/Annotation.java
940,0,48000,1,casino-mdd/RepoJuly14,https://github.com/casino-mdd/RepoJuly14/blob/6423c7c70ed14edfbab5dec68143b0b93a81a83e/casinoMdd/src-gen/org/xtext/example/mydsl/myDsl/NativeClass.java
940,0,48000,1,moliz/moliz,https://github.com/moliz/moliz/blob/625eb374c63328d3173ac9068adcbce55ffc8721/org.modelexecution.xmof/src/org/modelexecution/xmof/Syntax/Classes/Kernel/BehavioredEClass.java
940,0,48000,1,adilinam/QVTdCaseStudy,https://github.com/adilinam/QVTdCaseStudy/blob/e1c5ab6465e30e5980646c0142ff7135832e3106/org.eclipse.qvt.declarative.ecore/src/org/eclipse/qvt/declarative/ecore/mappings/EClassMap.java
940,0,48000,1,adilinam/QVTdCaseStudy,https://github.com/adilinam/QVTdCaseStudy/blob/e1c5ab6465e30e5980646c0142ff7135832e3106/org.eclipse.ocl.ecore/src/org/eclipse/ocl/ecore/ElementType.java
940,0,48000,1,adilinam/QVTdCaseStudy,https://github.com/adilinam/QVTdCaseStudy/blob/e1c5ab6465e30e5980646c0142ff7135832e3106/org.eclipse.ocl.ecore/src/org/eclipse/ocl/ecore/MessageType.java
940,0,48000,1,adilinam/QVTdCaseStudy,https://github.com/adilinam/QVTdCaseStudy/blob/e1c5ab6465e30e5980646c0142ff7135832e3106/org.eclipse.ocl.ecore/src/org/eclipse/ocl/ecore/TupleType.java
940,0,48000,1,arcanefoam/qvtMustus,https://github.com/arcanefoam/qvtMustus/blob/911785c2344d4015d986ccb41c9148fd5ea4bace/archive/org.eclipse.qvt.declarative.ecore/src/org/eclipse/qvt/declarative/ecore/mappings/EClassMap.java
940,0,48000,1,jesusc/tiny-tools,https://github.com/jesusc/tiny-tools/blob/ee774b270ccce39d5413042df1817ab699338f64/tinytools.metamodel.staticfacade/src/tinytools/metamodel/copier/CopierCreator.java
940,0,48000,1,jesusc/tiny-tools,https://github.com/jesusc/tiny-tools/blob/ee774b270ccce39d5413042df1817ab699338f64/tinytools.metamodel.staticfacade/src/tinytools/metamodel/merger/Merger.java
940,0,48000,1,webridertrilogy/miso4301_proyectointegrador,https://github.com/webridertrilogy/miso4301_proyectointegrador/blob/50af79b6747136d6c8db2421c952dbc0f7dfc550/Codigo/transformacion/miso4301_201520/src/subkdm/kdmRelations/impl/KdmRelationsPackageImpl.java
940,0,48000,1,casino-mdd/metamodel_V2,https://github.com/casino-mdd/metamodel_V2/blob/a5a2b3c3bf09f941f90cdb17de08abe4d67c5728/UnifiedMetamodel_/src/UnifiedMetamodel_/Anotationi.java
940,0,48000,1,casino-mdd/metamodel_V2,https://github.com/casino-mdd/metamodel_V2/blob/a5a2b3c3bf09f941f90cdb17de08abe4d67c5728/UnifiedMetamodel_/src/UnifiedMetamodel_/NativeClass.java
940,0,48000,1,casino-mdd/metamodel_V2,https://github.com/casino-mdd/metamodel_V2/blob/c565015f9e9a3fe07136c545d124af4d6fba9dcc/UnifiedMetamodel_/src/UnifiedMetamodel_/Annotation.java
940,0,48000,1,casino-mdd/metamodel_V2,https://github.com/casino-mdd/metamodel_V2/blob/c565015f9e9a3fe07136c545d124af4d6fba9dcc/UnifiedMetamodel_/src/UnifiedMetamodel_/GenericClass.java
940,0,48000,1,daravi/modelio,https://github.com/daravi/modelio/blob/1787c8a836f7e708a5734d8bb5b8a4f1a6008691/app/xmi/src/org/modelio/xmi/model/ecore/EComponent.java
501,0,48000,2,lfmendivelso10/AppModernization,https://github.com/lfmendivelso10/AppModernization/blob/aec05796ba6ab2e39b3c227541c1c913785a7b12/source/i1/KDM2Model/src/subkdm/kdmRelations/impl/KdmRelationsPackageImpl.java
501,0,48000,2,go2zo/nuclear-bomb,https://github.com/go2zo/nuclear-bomb/blob/d0b2f1070e0350cf3ea9d70678552df2c1df5d71/org.eclipse.papyrus.uml.modelexplorer.widgets/src/org/eclipse/papyrus/uml/modelexplorer/widgets/UMLElementMEBContentProvider.java
501,0,48000,2,HashamUlHaq/Jira-Repository,https://github.com/HashamUlHaq/Jira-Repository/blob/bab4b4a3b8487dbb3065aac973338757038fabc9/org.eclipse.m2m.qvt.oml.ecore.imperativeocl/src/org/eclipse/m2m/qvt/oml/ecore/ImperativeOCL/Typedef.java
501,0,48000,2,eclipse/qvto,https://github.com/eclipse/qvto/blob/ece8b8414d8b404ee7c93ba87d21501478b8c9c2/plugins/org.eclipse.m2m.qvt.oml.ecore.imperativeocl/src/org/eclipse/m2m/qvt/oml/ecore/ImperativeOCL/Typedef.java
501,0,48000,2,FURCAS-dev/FURCAS,https://github.com/FURCAS-dev/FURCAS/blob/1f5651283f45666792b4747c5ce97128807761f1/EMFEnhancements/de.hpi.sam.bp2009.solution.oclToMqlMapping/src/de/hpi/sam/bp2009/solution/oclToMqlMapping/impl/MappingOCLEnvironmentFactory.java
501,0,48000,2,rytina/cdo-light,https://github.com/rytina/cdo-light/blob/f5e713969fbd3567bcfef07861a3b2dc8e51b17f/cdo/org.eclipse.emf.cdo.server.ocl/src/org/eclipse/emf/cdo/server/ocl/CDOExtentMap.java
501,0,48000,2,luiz158/openejb,https://github.com/luiz158/openejb/blob/1bb1ba26979836b55e038b3452158afcc4e0b7fc/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/java/JavaDataType.java
501,0,48000,2,PalladioSimulator/Palladio-Addons-ExperimentAutomation,https://github.com/PalladioSimulator/Palladio-Addons-ExperimentAutomation/blob/5fafbc05c056b9d15072ea4cbad46af6b2fdf713/bundles/org.palladiosimulator.experimentautomation.application/src/org/palladiosimulator/experimentautomation/application/utils/EcoreHelper.java
501,0,48000,2,IfA/eclipse-commons,https://github.com/IfA/eclipse-commons/blob/418b162d1d11436b52a281982708409c717b6e6d/de.tud.et.ifa.agtele.eclipse.commons/src/de/tud/et/ifa/agtele/emf/connecting/impl/DirectEClassConnectionPathInstantiator.java
501,0,48000,2,adilinam/QVToPivotEvaluator,https://github.com/adilinam/QVToPivotEvaluator/blob/4633df3c9a743431189ad46787dc6d6615eeebcf/org.eclipse.m2m.qvt.oml.ecore.imperativeocl/src/org/eclipse/m2m/qvt/oml/ecore/ImperativeOCL/Typedef.java
501,0,48000,2,eclipse/gmf-tooling,https://github.com/eclipse/gmf-tooling/blob/14ed41c5e22a4e8e3906a6b9fcc07612c6f66f0b/plugins/org.eclipse.gmf.tooling.runtime/src/org/eclipse/gmf/tooling/runtime/impl/ocl/tracker/activeocl/EcoreEnvironmentFactoryEx.java
501,0,48000,2,SiriusLab/ModelDebugging,https://github.com/SiriusLab/ModelDebugging/blob/58928192a16aecefac18b7a8826263f31f94dd73/trace/generator/plugins/org.eclipse.gemoc.trace.annotations/src/tracingannotations/impl/TracingAnnotationsImpl.java
501,0,48000,2,hallvard/tdt4250-2018,https://github.com/hallvard/tdt4250-2018/blob/09394fd23a850deb1bf2cda76a831f1fcb31402e/no.hal.pg/bundles/no.hal.pg.runtime/src/no/hal/pg/runtime/impl/PlayersHaveItemsConditionImpl.java
501,0,48000,2,eclipse/edt,https://github.com/eclipse/edt/blob/f99c34a72e3e3a6c0672cdb65086393112915087/core/org.eclipse.edt.mof/src/org/eclipse/edt/mof/impl/DynamicEClass.java
